N°perçage;Longueur percee eprouvetteAlCFRP(mm);N(tr/min);f(mm/tr);Vc(mm/min);geo outil;D outil(mm);Ep Materiau(mm);MITIS;AmpMITIS;FreqMITIS;Aspiration;Lubrification;Niveau air ;Niveau huile ;KcFz;max Fz;minFz;moyenneFz;stdFz;kurtFz;skewFz;varFz;KcMz;max Mz;min Mz;moyenneMz;stdMz;kurtMz;skewMz;varMz;RmsVzUPA;RmsVzpiece;RmsVypiece;KcIThrust;max Ithrust;minIThrust;moyenneIThrust;stdIThrust;kurtFzIThrust;skewIThrust;varIThrust;KcITorque;max Itorque;min Itorque;moyenneITorque;stdITorque;kurtITorque;skewITorque;varITorque;AmpFz_Frot;AmpFz_passage dents;AmpFz_Fvib;AmpMz_Frot;AmpMz_passage dents;AmpMz_Fvib;AmpVzUPA_Frot;AmpVzUPA_passage dents;AmpVzUPA_Fvib;AmpVzpiece_Frot;AmpVzpiece_passage dents;AmpVzpiece_Fvib;AmpVypiece_Frot;AmpVypiece_passage dents;AmpVypiece_Fvib;defaut;alea;Materiau
127;3520.44;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;558.1173411;1039.930221;-503.23136910000005;284.19335008119907;361.4808355154495;-1.2967335166080804;-0.0844715692030574;130668.39444494745;1.124003424424565;10.86589596;-9.659661243;0.5723425437169884;3.6411156952153596;-0.5565635839309446;-0.4608476957423119;13.257723505943632;12.464016890183311;5.140337333659762;2.581615150843324;0.6887077769049487;0.39799999999999996;0.293;0.35068999999999984;0.038539680456601735;-1.6348604956304789;-0.09119003494934223;0.0014853069696969697;24.217458758837402;21.533;8.936;12.331530000000004;4.114827886369542;-0.4938472081698997;0.9686547822499868;16.931808534444432;6,26571862;98,69677368;472,8398111;0,09396214;0,53808348;3,56673327;0,10962072;0,34100903;0,98232564;0,08251201;1,02092817;4,65402902;0,05604085;0,24161234;1,10303201;0;0;1
128;3548.16;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;563.8143972;879.3947327;-319.9681473;287.09429104577583;247.04516589487807;-1.0080849823476745;-0.11419569237706118;61031.31399202782;1.132130500515399;16.12287281;-11.23677419;0.5764808508624412;4.752233272752233;-0.2430747526677255;0.5951564135822749;22.583721078653394;12.442870574432714;7.2042487659874395;2.5709616511803315;0.7093479968578167;0.433;0.32799999999999996;0.36120000000000024;0.033391766964479465;-1.0332333617875507;0.5569719285674886;0.0011150101010101022;26.098036135113944;28.32;9.131;13.28912000000002;5.5506994468346935;0.2982947601939303;1.2280922580191094;30.81026434909097;7,04838811;104,5514714;305,1495134;0,17881697;0,971753;2,6927383;0,11369359;0,34125436;1,5276271;0,06540338;1,0406256;8,16800635;0,06516666;0,20502509;0,38975384;0;0;1
129;3575.88;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;584.3977491;757.7285448;-206.57744519999997;297.5753338288982;181.34960686034972;-0.7034007281235626;-0.15667435776362948;32887.67990840341;1.2046171548463744;16.76516263;-14.37240537;0.6133910552477738;5.457461896062809;-0.7123988980902034;0.25383625418818134;29.783890346977472;11.819911469614908;6.513163183988386;2.588869888952155;0.8444422623723493;0.457;0.39799999999999996;0.42999000000000026;0.02448602776187995;-1.77021668807181;-0.11867059379133409;0.0005995655555555556;27.800785545954437;27.393;9.277000000000001;14.156159999999998;5.562470466556489;-0.5149074045912219;0.8988504659781897;30.941077691313165;7,17516923;105,3569566;208,5348036;0,12249035;1,86614849;2,63025595;0,10481592;0,31971531;1,71788417;0,07763402;0,87531265;6,30451952;0,06591489;0,23042064;0,38566568;0;0;1
130;3603.6;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;559.1522047;626.1486153;-104.8972317;284.72030265177625;125.62653850491543;-0.40961862813823524;-0.2824323220080461;15782.027176727;1.2120400088395145;19.12165761;-12.63717439;0.6171707725010808;5.811651433147515;-0.5140977871019361;0.5141680944241511;33.77529238040556;11.313350857569747;5.346830649048145;2.607698424910344;0.8688138256087969;0.469;0.41;0.4423999999999994;0.02313858118800586;-1.6402455276368446;-0.21424524113294277;0.0005353939393939386;30.824351924587603;25.0;10.302999999999999;15.695760000000007;4.298855041646662;-0.829577232233329;0.5818209275036087;18.48015466909092;7,57131868;89,78510704;128,9034224;0,17750654;3,01923946;4,42503171;0,0984564;0,2891746;1,50485811;0,08589772;0,67614495;4,25259202;0,06194395;0,13623283;0,34854253;0;0;1
131;3631.32;6000;0.06;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;629.2649127356806;612.3179412000001;-123.8841888;240.31627017375644;128.0411238758273;-0.5385533548103969;-0.032747499171710694;16394.529403384957;1.4098365949634615;20.22164836;-13.93224764;0.538416595616546;5.261598831317464;-0.40713626038171613;0.585576985081701;27.684422261721302;11.440911171658316;6.071978775295582;2.490936541597038;0.8009950248756208;0.34;0.26899999999999996;0.3058999999999996;0.02385969896916825;-1.50381302135013;0.40773550720395363;0.0005692852348993285;36.46362922230953;24.658;9.228;13.925460000000008;4.391849962031185;-0.3505364551216097;0.8539776106730358;19.288346088993325;6.89448047 ;88.68194395;136.02617182;0.26903646 ;1.94672176; 4.57368564;0.07858921;0.27339969 ;1.74660813;0.06215682 ;0.59130877;4.91803915;0.0933697 ;0.13107137 ;0.39179512;0;0;1
132;3659.04;6000;0.06;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;680.8681944336006;705.5348253999999;-181.01620459999998;260.0235634541921;146.76676399447305;-0.1744525366351244;0.0041406712526512995;21540.48301340935;1.4235408483358203;14.80794151;-10.87011449;0.5436502499794498;5.019290698400252;-0.6001430375677512;0.5153254359952528;25.19327911504729;12.181675708189223;5.791332748165824;2.668758090578286;0.8075237845858412;0.34;0.281;0.30839333333333274;0.023010909775149857;-1.7460048890519522;-0.08563544815554062;0.0005295019686800872;31.75511914113642;24.609;7.666;12.127279999999999;5.092665349699198;-0.4720434521945678;0.9539015966326893;25.935240364026853; 7.04775524 ;121.53111881;141.40190015;0.16333132;1.7149067; 4.20212656;0.10610828; 0.31280721;1.43025354;0.07772429;1.05904621 ;5.85249946;0.06619563 ; 0.12958782 ; 0.45353356;0;0;1
133;3686.76;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;736.9065762;776.0785738;-200.83322619999998;311.03422017373754;176.43262666426756;-0.7662529833034397;-0.21027012092784098;31128.471751652818;1.1037235666113872;17.72061896;-12.30526204;0.5620160401185184;5.824800837050342;-0.45172967438381617;0.7530063738528323;33.92830479130236;12.86148580469721;5.626462298993576;2.4515877985379064;0.803967007069914;0.433;0.375;0.4093800000000002;0.022157735726496364;-1.610090466359573;-0.33616754682918953;0.0004909652525252533;23.224214454045576;17.676;9.717;11.825770000000007;2.544535495126686;-0.3662051223664662;0.9692151346468973;6.47466088595961;6,74806275;104,3654347;197,1476496;0,23244791;0,99849581;5,81341424;0,12836772;0,32756908;1,06441522;0,07332598;1,04073459;5,78891194;0,06162967;0,15977892;0,72864014;0;0;1
134;3714.48;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;584.0509248;1057.525512;-464.4800076;297.39873088884997;362.1257094794021;-1.2461574607804995;-0.05244576416882066;131135.0294659603;1.1467946820956156;9.994673122;-8.197909877999999;0.5839478521230874;3.1802647083692537;-0.5136618618118143;0.14580665528115874;10.114083615298975;13.269646356981893;5.268629568744712;2.34059689640413;0.684662215239591;0.41;0.293;0.3486299999999997;0.03220911941884435;-1.238449304463476;-0.1802725094937614;0.001037427373737376;23.73226630007856;19.971;9.131;12.084470000000003;3.4717489885495674;-0.1971371108061466;1.0484417054606225;12.053041039494945;5,32059573;95,88560849;481,1234095;0,74835844;0,47639651;1,52371032;0,10785101;0,31235494;0,69698079;0,07382435;1,05813405;5,00973997;0,08628832;0,15259766;0,36777395;0;0;1
135;3742.2;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;non;oui;20;10;586.4255676;923.8185186000001;-383.8766414;298.60789903378816;298.28356412033014;-1.2689214214058868;-0.08121097595352096;88973.0846243271;1.2625589076193702;13.803641500000001;-19.9984155;0.6428949957597833;7.158312690686129;-0.4099181105555214;-0.9156769433107834;51.24144057763809;13.410039780461629;7.555026503418308;2.750021243161746;0.7265710919088775;0.433;0.32799999999999996;0.3699700000000004;0.039338072390420205;-1.5914158064522608;0.2814910403849899;0.0015474839393939406;29.09742733699921;30.859;9.18;14.816409999999998;6.589195430867237;-0.4418647540554135;0.955709616940934;43.41749642616167;5,71398092;92,78652804;383,8603341;0,56988657;0,39399294;7,91598996;0,10626599;0,28574285;0,61693734;0,08647774;1,12536682;8,29180068;0,07634901;0,26189331;1,18452004;0;0;1
136;3769.92;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;610.4819592;826.7873859;-119.54922409999999;310.85741360109597;177.5319103975489;-0.8581768534056549;0.13479764228748528;31517.579209403328;1.205096693706682;18.19892662;-14.53511768;0.6136352364354425;7.1805421939215375;-0.6908017063502894;0.5002784522108619;51.56018619868753;13.195863444310815;7.2825314374912455;2.3986413447040933;0.8156520031421844;0.48;0.387;0.4153300000000003;0.02613023134032667;-0.9764622413709749;0.3232646049760135;0.0006827889898989901;24.361213668499573;35.547;9.375;12.404729999999983;4.699438208107241;10.380199079613073;2.994284585252635;22.0847194718182;6,29257535;92,76780547;197,3456979;0,48049754;1,10763963;8,69098833;0,14056471;0,30121348;0,55477904;0,06229967;1,30611103;8,01094818;0,04123084;0,31669661;0,91807667;0;0;1
137;3797.64;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;623.4824331;636.9704021000001;-15.13386995;317.47725495689036;104.94883715349317;-0.2394107165713466;-0.1795320834561393;11014.25841987043;1.2255069090257427;22.24386741;-26.94145659;0.6240281180759082;7.561863027882834;-0.09569288174834467;-0.39280615067176433;57.18177245246134;12.535703296884474;6.521429030514966;2.472122839875142;0.9394147682639438;0.515;0.41;0.47835000000000016;0.030729308551290312;-0.7552427874395296;-0.6258838297014199;0.000944290404040404;29.47238805970149;29.686999999999998;9.619;15.00734;6.019964237317847;-0.4911124028288145;0.9260495343706173;36.239969418585844;7,078063;91,35391446;74,82460132;0,17312164;1,65781847;8,05015302;0,13220551;0,30415767;0,73028324;0,07656408;1,58627165;6,67283512;0,05202125;0,3242129;0,91032199;0;0;1
138;3825.36;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;601.4421081;629.2635917;-78.28827033;306.25432141978325;117.41924812975827;-0.3296849632281855;-0.19465744367382537;13787.279831357742;1.2556952541500999;22.51127102;-32.46022298;0.6394000234132309;9.605305567758183;-0.44462493368408174;-0.6309210548993588;92.26189505000634;12.074722031199922;6.673536269558934;2.493423311163843;0.9091123330714848;0.48;0.42200000000000004;0.46292;0.02081407837464484;-0.708989699130695;-0.9608092715367803;0.000433225858585858;30.50027494108405;26.561999999999998;10.01;15.530739999999998;4.775513368394771;-0.6866022168356309;0.6839215079674699;22.805527931717172;5,98663135;90,28955886;102,6893627;1,27888456;0,71183475;10,63530421;0,13409412;0,31269213;0,65068505;0,07257185;1,40243553;6,76121463;0,10754049;0,48000047;0,66752213;0;0;1
139;3853.08;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;626.0468312;635.0920693;39.88614932;318.78304643269706;97.70184693812514;-0.42809826516892535;0.10014060453871725;9545.650895120833;1.7640692714773496;14.70940985;-19.08798615;0.8982640730362664;5.83215764299064;-0.43804822513932384;-0.2813378665020426;34.01406277269414;11.787980302418424;5.3209304585823505;2.1390060463618332;0.9138452474469766;0.504;0.445;0.46533000000000047;0.020527416994957;-1.071826232119923;0.6903862958189093;0.00042137484848484946;29.380282796543593;26.366999999999997;9.961;14.960439999999997;4.62681358014936;-0.39718227819606344;0.8456358598295023;21.40740390545454;6,52836529;88,22245644;51,92446048;1,14703704;0,94491849;6,43181797;0,13861311;0,34743319;0,93651444;0,04812244;2,02775516;4,54997879;0,09992202;0,33897124;0,94353403;0;0;1
140;3880.8;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;633.3443229;726.4324566;-13.11227839;322.4989292306147;120.71241035634861;-0.17010420934636183;0.2837660515925667;14571.486014039501;1.2645553795264166;18.03822767;-27.14648633;0.6439115992548513;5.912253723631393;0.4682793860897623;-0.6506570004784166;34.954744092593266;11.836350176818938;5.457978490596956;2.513455292131721;0.9583464257659078;0.527;0.445;0.48799000000000026;0.022970994006715664;-1.0086560590935418;0.23555989324064547;0.0005276665656565669;24.539650432050276;22.9;9.57;12.49559;3.6735799870305126;0.2279622994591386;1.1810499954480262;13.495189921111102;6,73095106;91,14865848;98,82491117;1,00178747;0,26617219;6,07196045;0,15642811;0,31729284;0,80820269;0,05833718;2,03725873;4,64840004;0,07470775;0,23238808;1,47743555;0;0;1
141;3908.52;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;633.4805686;792.1376335;-209.2348365;322.5683055380064;174.65106454671297;-0.6020538305391603;-0.08690172343526126;30502.9943473001;1.1572782632137315;15.44398234;-22.74325966;0.589286091628432;7.2268124130478855;-0.5199179097427913;-0.7193932591692304;52.226817653383;12.37539704302784;6.312743842567352;2.736116445669104;0.9332482325216026;0.515;0.41;0.47521;0.0335126374474894;-0.9245232677701196;-0.42821213952009607;0.0011230968686868686;29.621916732128867;31.543000000000003;9.375;15.083480000000018;6.970771473731576;-0.156107101266739;1.089722937577627;48.59165493898989;7,6550127;97,2687381;199,3625261;0,35031294;0,40211717;7,90304665;0,13731595;0,30925988;0,74504414;0,0634439;1,52866947;6,73561409;0,05871775;0,22895861;1,96343962;0;0;1
142;3936.24;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;600.7379577;914.6277844;-407.25615560000006;305.8957680620807;273.56256723504305;-1.0672973427521077;-0.17707373956312944;74836.47819222744;1.2271232785773423;15.12315397;-12.91864403;0.6248511734515827;4.8521750323799235;-0.8407189901984009;0.23275594535581948;23.54360254485111;13.110152886546299;6.265241147023848;2.301746436046566;0.7243322859387281;0.433;0.34;0.3688300000000003;0.02786731005491861;-1.5374081543321099;0.21664843073090376;0.0007765869696969678;24.15235663786328;19.727;9.472999999999999;12.298379999999982;3.4636207708177857;-0.6617281518321163;0.8820690896203527;11.996668844040391;6,24454451;100,0658035;353,6602366;0,44776301;0,93488838;5,33527656;0,1270546;0,32867475;0,54909333;0,08240084;1,35616687;6,74520457;0,05080487;0,19847042;1,04651295;0;0;1
143;3963.96;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;599.376948;918.6417357999999;-335.99123419999995;305.20274192573305;262.0972170652218;-1.1043502979133681;-0.08100729186204873;68694.95119333398;1.063069709867473;13.27665735;-11.50197765;0.5413150962645172;3.6981967018450903;-0.19779419983081015;0.04982705830914685;13.676658845537904;13.127546916160457;6.4503589027633295;2.0339646238006135;0.7383150039277305;0.42200000000000004;0.316;0.3759500000000004;0.04085287102159493;-1.680522875804665;-0.10179172504099362;0.0016689570707070713;25.687391987431248;24.121;9.375;13.08001999999999;4.459875300562299;-0.20372003359574276;1.016855625726839;19.890487696565653;5,8048018;106,1368583;336,4752465;1,8603213;1,44676491;1,83873927;0,12561094;0,33115346;0,67757468;0,04565404;1,38136321;7,17236975;0,06681876;0,08720766;0,96617922;0;0;1
144;3991.68;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;603.5895996;835.3448238;-240.1381462;307.34782409181906;210.77805268330255;-0.8163842733043092;-0.034550187613703764;44427.38749296507;1.1939811682977306;10.78107401;-8.199130693999999;0.6079752108972044;2.630577512077763;-0.27553714948147334;0.1186630367415899;6.919938047049233;13.443800401239013;6.1649940171120665;1.9756684175850012;0.8172230950510607;0.48;0.375;0.4161300000000001;0.03768225877336212;-1.5516296936020169;0.24641427170307453;0.0014199526262626263;27.641889238020482;26.807;9.717;14.075250000000029;5.293825970082048;-0.2908568925581241;0.9989213345430251;28.024593401515133;6,60660657;114,6578905;250,8873473;0,12777143;1,51322498;2,20040911;0,11100394;0,33602616;1,20562233;0,11782235;1,25133215;6,89838171;0,0607099;0,16158564;0,98727459;0;0;1
145;4019.4;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;614.762476;753.1044782;-183.6533118;313.0370527753707;167.84241729844425;-0.5543460870743462;-0.0790044821608007;28171.077044585098;1.189053348637311;17.26202204;-10.06754766;0.6054659651261187;3.9892950958388655;-0.4552193311590744;0.06429196131633749;15.914475361684023;13.024037692138592;5.643010823889362;2.0646827112368737;0.8588766692851516;0.469;0.41;0.4373399999999992;0.024522601407639847;-1.7807574897874276;0.08483784173878073;0.0006013579797979798;30.627926158680285;30.615;10.547;15.595740000000001;6.291635132363282;-0.26452971999469144;1.0316514713757199;39.584672638787936;6,63946513;109,6270461;184,7141172;0,22534985;1,98788191;2,8814887;0,10179022;0,30805141;1,27238544;0,13433746;1,02399104;5,72110979;0,03655898;0,15551186;1,04808814;0;0;1
146;4047.12;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;593.4985675;657.4002722;-30.34127384;302.2094705476527;127.4890030239829;-0.6881145380380835;-0.07845104231671228;16253.445892049122;1.3164945901557237;15.14102374;-11.38801426;0.6703590453072945;4.516934938872211;-0.30734000220117697;-0.003966485878572335;20.402701242004508;12.749108430123819;4.724225268021239;2.073662826718185;0.8723095051060474;0.469;0.41;0.44417999999999935;0.022198998976430337;-1.5474881996365464;-0.3628519652641822;0.0004927955555555552;38.442930086410065;28.467;13.477;19.575140000000005;4.430166453812413;-0.7605196081472441;0.5853562972323119;19.626374808484854;8,72815529;79,3869921;141,9665183;0,57092512;1,65401908;3,84084588;0,0694866;0,27291179;0,96600077;0,19326904;0,63419229;4,24268225;0,06121197;0,18013974;0,77884237;0;0;1
147;4074.84;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;596.0950599;692.8409017999999;-133.4658282;303.53160450480124;180.80013363291516;-1.1422778831716944;-0.09435595389504507;32688.688321679983;1.3191871690147832;14.56541592;-13.35982408;0.6717301064623276;3.947347109482039;-0.39498806261932184;0.07025160135894785;15.581549202736209;12.805775963910282;7.234907250489827;2.6258588482373013;0.9018263943440689;0.48;0.42200000000000004;0.45920999999999984;0.021621302159460853;-1.2773362876704724;-0.6570839913217525;0.0004674807070707065;40.85461508248232;30.956999999999997;15.283;20.803169999999994;4.411734231615051;-0.6285170337249655;0.6639407300150522;19.463398930404043;8,43773201;69,99858847;230,5851204;1,42602849;1,13341562;2,83114682;0,0635745;0,27535561;1,08399982;0,11566075;0,560422;6,5328769;0,1065257;0,11880197;1,4913303;0;0;1
148;4102.56;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;606.4330695;804.6494485000001;-262.0198915;308.79571899215256;201.80110082988588;-0.7170878601365032;-0.05808336381510625;40723.68429615377;1.1654845392466524;18.38583087;-13.34244813;0.5934647273843954;4.508008333161087;-0.3644550944434837;0.12281276939145758;20.322139131849806;13.196270487759339;7.837048053995161;2.6644216460400925;0.8872937941869592;0.48;0.42200000000000004;0.4518099999999996;0.023102186262365067;-1.724108822008561;-0.19823764818786582;0.0005337110101010092;38.98957187745481;33.251999999999995;14.355;19.853489999999987;6.201448353954718;-0.5126430981967127;0.9626839975447836;38.45796168676768;6,87120107;125,887402;232,4813366;1,33662258;2,24964413;2,29566716;0,07420266;0,29545063;1,01603468;0,13790004;1,3369981;7,92031572;0,08674985;0,11643376;1,79010027;0;0;1
